timestamp,device_id,temperature,humidity,pressure,light,sound,motion,battery,location
2025-04-26T16:45:25.498979,Device_4,25.05,59.24,1029.26,400,79,0,82.77,Room B
2025-04-26T16:45:25.509104,Device_29,25.11,59.89,1029.01,409,83,0,82.75,Room A
2025-04-26T16:45:25.519278,Device_39,25.07,59.28,1029.32,408,86,0,82.74,Room B
2025-04-26T16:45:25.529470,Device_42,24.95,58.96,1029.3,399,86,0,82.69,Room B
2025-04-26T16:45:25.539730,Device_49,24.88,59.67,1029.62,402,88,0,82.66,Room A
2025-04-26T16:45:25.549918,Device_16,24.69,58.71,1029.27,404,92,0,82.64,Room A
2025-04-26T16:45:25.560037,Device_27,24.63,59.0,1028.82,396,92,0,82.6,Room B
2025-04-26T16:45:25.570370,Device_18,24.82,59.05,1028.41,392,91,0,82.57,Room B
2025-04-26T16:45:25.580566,Device_39,24.99,59.04,1027.98,388,92,0,82.55,Room A
2025-04-26T16:45:25.590742,Device_30,24.98,59.79,1028.3,383,88,0,82.54,Room A
2025-04-26T16:45:25.600910,Device_2,25.02,58.85,1028.19,392,91,0,82.49,Room A
2025-04-26T16:45:25.611067,Device_7,25.06,59.45,1028.12,400,88,0,82.47,Room A
2025-04-26T16:45:25.621239,Device_39,24.95,60.22,1027.71,397,91,0,82.43,Room C
2025-04-26T16:45:25.631404,Device_12,25.03,60.83,1027.47,404,96,0,82.38,Room C
2025-04-26T16:45:25.641626,Device_48,24.97,60.4,1027.6,394,99,0,82.36,Room A
2025-04-26T16:45:25.651854,Device_16,24.82,60.6,1027.54,396,101,0,82.34,Outside
2025-04-26T16:45:25.662017,Device_24,24.67,60.47,1027.83,395,97,0,82.33,Room A
2025-04-26T16:45:25.672319,Device_15,24.73,61.46,1027.58,398,98,0,82.32,Outside
2025-04-26T16:45:25.682479,Device_22,24.89,60.53,1027.78,391,99,0,82.27,Outside
2025-04-26T16:45:25.692652,Device_48,24.72,60.86,1027.86,395,95,0,82.25,Room C
2025-04-26T16:45:25.702834,Device_46,24.79,60.91,1028.2,400,96,0,82.21,Room A
2025-04-26T16:45:25.712995,Device_38,24.76,61.03,1028.66,394,95,0,82.18,Outside
2025-04-26T16:45:25.723203,Device_46,24.61,61.23,1029.03,385,94,0,82.15,Outside
2025-04-26T16:45:25.733365,Device_38,24.69,61.2,1028.95,383,97,0,82.11,Room C
2025-04-26T16:45:25.743544,Device_25,24.75,62.17,1028.88,386,93,0,82.08,Room A
2025-04-26T16:45:25.754660,Device_24,24.79,62.3,1028.44,385,96,0,82.05,Outside
2025-04-26T16:45:25.766252,Device_45,24.97,61.78,1027.98,381,95,0,82.01,Room C
2025-04-26T16:45:25.776403,Device_35,24.77,62.63,1027.68,372,92,0,81.99,Room A
2025-04-26T16:45:25.786589,Device_37,24.61,62.74,1027.81,370,93,0,81.98,Room A
2025-04-26T16:45:25.796743,Device_14,24.54,62.53,1027.35,368,90,0,81.96,Room B
2025-04-26T16:45:25.806909,Device_12,24.67,62.44,1027.26,366,88,0,81.93,Room A
2025-04-26T16:45:25.817047,Device_45,24.6,61.99,1027.21,362,86,0,81.89,Outside
2025-04-26T16:45:25.827195,Device_8,24.73,61.08,1027.12,360,81,1,81.87,Room B
2025-04-26T16:45:25.837336,Device_28,24.68,62.0,1026.72,355,81,0,81.86,Room B
2025-04-26T16:45:25.847503,Device_19,24.55,62.84,1027.21,358,82,0,81.83,Room A
2025-04-26T16:45:25.857666,Device_45,24.71,62.15,1027.01,356,80,0,81.81,Room A
2025-04-26T16:45:25.867836,Device_46,24.64,62.78,1027.09,346,75,0,81.78,Room A
2025-04-26T16:45:25.877988,Device_34,24.62,63.31,1027.48,343,78,0,81.76,Room C
2025-04-26T16:45:25.888147,Device_28,24.51,63.56,1027.65,353,78,0,81.71,Room B
2025-04-26T16:45:25.898304,Device_3,24.44,63.46,1027.29,354,74,0,81.69,Room B
2025-04-26T16:45:25.908478,Device_40,24.62,63.42,1027.64,355,74,0,81.67,Room C
2025-04-26T16:45:25.918637,Device_18,24.57,63.71,1028.11,360,73,0,81.64,Room B
2025-04-26T16:45:25.928787,Device_38,24.67,64.54,1028.61,365,76,0,81.61,Room B
2025-04-26T16:45:25.938937,Device_48,24.68,65.28,1029.05,372,79,0,81.56,Room A
2025-04-26T16:45:25.949112,Device_44,24.81,64.76,1028.64,375,74,0,81.52,Room B
2025-04-26T16:45:25.959260,Device_35,24.87,64.2,1029.05,371,77,0,81.47,Room C
2025-04-26T16:45:25.969411,Device_3,24.91,63.59,1028.78,381,78,0,81.45,Room B
2025-04-26T16:45:25.979512,Device_17,24.97,63.2,1028.45,381,81,0,81.43,Outside
2025-04-26T16:45:25.989619,Device_21,25.03,63.08,1028.12,390,76,0,81.39,Outside
2025-04-26T16:45:25.999729,Device_6,25.15,62.76,1028.51,381,78,0,81.38,Room A
2025-04-26T16:45:26.009913,Device_16,25.06,62.59,1028.95,382,73,0,81.36,Room B
2025-04-26T16:45:26.020073,Device_14,25.02,62.61,1028.76,379,69,0,81.31,Outside
2025-04-26T16:45:26.030206,Device_24,24.9,61.98,1028.54,377,73,0,81.27,Room C
2025-04-26T16:45:26.040297,Device_6,24.72,61.17,1028.65,369,74,0,81.23,Room B
2025-04-26T16:45:26.050388,Device_49,24.81,61.35,1028.28,364,74,0,81.2,Room B
2025-04-26T16:45:26.060470,Device_34,25.0,60.53,1028.03,366,71,0,81.17,Room B
2025-04-26T16:45:26.070559,Device_33,24.99,59.65,1028.12,368,76,1,81.14,Room A
2025-04-26T16:45:26.080666,Device_16,25.02,60.33,1027.67,364,76,0,81.12,Room C
2025-04-26T16:45:26.090817,Device_27,24.99,60.29,1027.76,357,79,0,81.1,Outside
2025-04-26T16:45:26.100908,Device_46,24.83,59.55,1028.21,358,75,0,81.07,Outside
2025-04-26T16:45:26.110995,Device_37,24.73,58.63,1027.88,354,78,0,81.03,Outside
2025-04-26T16:45:26.121079,Device_2,24.82,59.49,1028.33,344,79,0,81.0,Outside
2025-04-26T16:45:26.131160,Device_33,24.87,58.77,1028.22,347,80,0,80.96,Room A
2025-04-26T16:45:26.141244,Device_16,24.8,58.71,1027.87,346,80,0,80.94,Room B
2025-04-26T16:45:26.151327,Device_48,24.98,58.9,1028.23,348,80,0,80.91,Room A
2025-04-26T16:45:26.161438,Device_32,24.91,59.36,1028.7,356,76,0,80.89,Room B
2025-04-26T16:45:26.171593,Device_14,24.76,58.39,1028.29,355,71,0,80.85,Outside
2025-04-26T16:45:26.181750,Device_18,24.75,59.18,1027.93,354,76,0,80.83,Room B
2025-04-26T16:45:26.191906,Device_22,24.76,58.55,1027.6,362,81,0,80.78,Room B
2025-04-26T16:45:26.202048,Device_16,24.91,58.75,1027.25,358,83,0,80.76,Room A
2025-04-26T16:45:26.212220,Device_26,24.89,58.27,1027.57,355,87,0,80.73,Room B
2025-04-26T16:45:26.222388,Device_37,24.82,57.56,1027.91,350,85,0,80.72,Room A
2025-04-26T16:45:26.232525,Device_11,24.96,57.62,1028.22,342,87,0,80.67,Room B
2025-04-26T16:45:26.242681,Device_44,25.08,57.58,1028.66,345,86,0,80.66,Room B
2025-04-26T16:45:26.252861,Device_38,24.99,57.5,1029.06,353,82,1,80.63,Outside
2025-04-26T16:45:26.263033,Device_37,25.18,57.74,1029.53,352,83,0,80.6,Room C
2025-04-26T16:45:26.273196,Device_3,25.03,58.46,1029.23,345,80,0,80.56,Room B
2025-04-26T16:45:26.283361,Device_4,24.87,58.12,1028.89,344,80,0,80.55,Room A
2025-04-26T16:45:26.293504,Device_46,24.99,57.14,1028.55,350,76,0,80.52,Outside
2025-04-26T16:45:26.303731,Device_24,24.86,56.86,1028.41,358,79,1,80.48,Outside
2025-04-26T16:45:26.313880,Device_47,24.87,57.71,1027.98,354,81,0,80.45,Outside
2025-04-26T16:45:26.323983,Device_35,24.89,58.69,1027.49,352,79,0,80.43,Room B
2025-04-26T16:45:26.334086,Device_6,24.92,58.55,1027.3,343,75,0,80.39,Room A
2025-04-26T16:45:26.344183,Device_37,24.82,59.33,1027.73,333,71,0,80.34,Outside
2025-04-26T16:45:26.354333,Device_27,24.97,58.65,1027.55,329,69,0,80.3,Room A
2025-04-26T16:45:26.364488,Device_11,25.0,59.3,1027.88,324,70,0,80.28,Room C
2025-04-26T16:45:26.374614,Device_21,24.97,58.88,1028.2,319,74,0,80.25,Room B
2025-04-26T16:45:26.384731,Device_26,24.79,59.55,1028.16,328,73,0,80.22,Room A
2025-04-26T16:45:26.394890,Device_22,24.69,59.42,1028.06,328,75,0,80.18,Room B
2025-04-26T16:45:26.405035,Device_46,24.74,59.43,1028.51,330,77,1,80.15,Room C
2025-04-26T16:45:26.415208,Device_44,24.8,58.8,1028.24,331,80,0,80.1,Room A
2025-04-26T16:45:26.425347,Device_3,24.81,59.66,1028.06,332,81,0,80.06,Room A
2025-04-26T16:45:26.435459,Device_20,24.65,60.63,1028.01,327,82,0,80.05,Outside
2025-04-26T16:45:26.445622,Device_43,24.45,61.17,1028.14,328,81,0,80.04,Room C
2025-04-26T16:45:26.455730,Device_27,24.27,61.42,1028.07,326,82,0,80.01,Room A
2025-04-26T16:45:26.465860,Device_35,24.44,60.87,1028.4,325,80,0,79.99,Room A
2025-04-26T16:45:26.475958,Device_30,24.6,61.81,1028.17,335,83,0,79.98,Outside
2025-04-26T16:45:26.486058,Device_39,24.57,61.38,1028.63,335,79,0,79.94,Room A
2025-04-26T16:45:26.496167,Device_44,24.71,61.03,1028.2,329,82,0,79.9,Room C
2025-04-26T16:45:26.506263,Device_49,24.77,60.71,1027.81,331,82,0,79.86,Outside
2025-04-26T16:45:26.516358,Device_31,24.6,60.84,1027.55,335,79,0,79.83,Room C
2025-04-26T16:45:26.526478,Device_14,24.66,60.17,1027.15,325,81,0,79.81,Outside
2025-04-26T16:45:26.536613,Device_27,24.67,60.72,1027.41,331,79,0,79.79,Room A
2025-04-26T16:45:26.546710,Device_18,24.71,61.32,1027.31,321,81,0,79.75,Room A
2025-04-26T16:45:26.556795,Device_17,24.7,61.17,1026.94,328,81,0,79.7,Outside
2025-04-26T16:45:26.566900,Device_6,24.89,60.28,1027.42,333,86,0,79.66,Room B
2025-04-26T16:45:26.576990,Device_37,25.01,59.84,1027.77,335,88,0,79.62,Room C
2025-04-26T16:45:26.587092,Device_50,25.19,59.49,1028.02,330,89,0,79.58,Room C
2025-04-26T16:45:26.597180,Device_1,25.11,59.1,1027.82,335,90,0,79.54,Room C
2025-04-26T16:45:26.607293,Device_2,24.98,58.38,1027.7,336,93,0,79.51,Outside
2025-04-26T16:45:26.617386,Device_45,24.81,58.58,1027.6,329,91,0,79.48,Room C
2025-04-26T16:45:26.627471,Device_48,24.63,59.41,1027.66,332,95,0,79.46,Room A
2025-04-26T16:45:26.637589,Device_35,24.59,59.96,1027.98,325,98,1,79.43,Room A
2025-04-26T16:45:26.647715,Device_8,24.77,60.89,1028.36,322,103,0,79.38,Room C
2025-04-26T16:45:26.657815,Device_34,24.72,60.15,1028.38,318,98,0,79.36,Room A
2025-04-26T16:45:26.667892,Device_15,24.87,60.23,1028.36,316,95,0,79.34,Room C
2025-04-26T16:45:26.678034,Device_25,24.99,60.69,1028.71,323,98,0,79.3,Room C
2025-04-26T16:45:26.688192,Device_43,25.18,60.77,1028.59,326,100,0,79.26,Outside
2025-04-26T16:45:26.698343,Device_29,25.02,60.95,1028.53,323,96,0,79.25,Room B
2025-04-26T16:45:26.708490,Device_7,24.93,60.06,1028.12,322,95,0,79.21,Outside
2025-04-26T16:45:26.718654,Device_9,24.92,59.54,1028.54,326,99,0,79.17,Outside
2025-04-26T16:45:26.728824,Device_33,24.88,58.95,1028.26,335,101,0,79.15,Room B
2025-04-26T16:45:26.738988,Device_4,24.71,58.13,1028.44,331,96,0,79.13,Outside
2025-04-26T16:45:26.749129,Device_50,24.53,58.75,1028.86,338,100,0,79.1,Room C
2025-04-26T16:45:26.759287,Device_2,24.51,58.9,1028.94,338,100,0,79.08,Room C
2025-04-26T16:45:26.769621,Device_39,24.53,58.18,1029.24,328,100,1,79.07,Room B
2025-04-26T16:45:26.779799,Device_33,24.66,57.24,1029.21,335,100,0,79.04,Room C
2025-04-26T16:45:26.789942,Device_19,24.55,57.75,1029.37,336,99,0,79.0,Outside
2025-04-26T16:45:26.800120,Device_47,24.49,58.32,1029.77,332,98,0,78.96,Room B
2025-04-26T16:45:26.810273,Device_43,24.49,58.81,1029.63,325,97,0,78.94,Room C
2025-04-26T16:45:26.820426,Device_24,24.48,59.0,1029.46,330,100,0,78.91,Room A
2025-04-26T16:45:26.830608,Device_49,24.29,58.59,1029.95,335,96,0,78.89,Outside
2025-04-26T16:45:26.840827,Device_22,24.16,59.37,1029.77,339,101,0,78.88,Room C
2025-04-26T16:45:26.851723,Device_14,24.23,59.06,1029.63,338,102,0,78.83,Outside
2025-04-26T16:45:26.863720,Device_3,24.3,58.34,1029.2,344,104,0,78.82,Room B
2025-04-26T16:45:26.873890,Device_12,24.45,59.09,1029.56,347,103,0,78.79,Outside
2025-04-26T16:45:26.884098,Device_17,24.43,58.55,1029.38,350,105,0,78.76,Room C
2025-04-26T16:45:26.894262,Device_10,24.35,58.53,1029.7,350,107,0,78.74,Room C
2025-04-26T16:45:26.904433,Device_34,24.16,58.88,1029.85,359,111,0,78.7,Room B
2025-04-26T16:45:26.914621,Device_50,24.27,58.21,1029.94,349,113,0,78.68,Outside
2025-04-26T16:45:26.924786,Device_35,24.18,58.81,1029.68,359,120,0,78.64,Room C
2025-04-26T16:45:26.934949,Device_28,24.19,59.34,1029.32,356,120,0,78.6,Outside
2025-04-26T16:45:26.945098,Device_9,24.17,59.76,1029.13,357,116,0,78.58,Outside
2025-04-26T16:45:26.957717,Device_29,24.06,59.63,1029.18,352,120,0,78.53,Outside
2025-04-26T16:45:26.967861,Device_1,24.21,60.58,1028.93,358,120,0,78.49,Room C
2025-04-26T16:45:26.978008,Device_35,24.18,59.68,1029.05,355,117,0,78.48,Room B
2025-04-26T16:45:26.988144,Device_46,24.33,59.72,1028.89,358,113,0,78.45,Room C
2025-04-26T16:45:26.998580,Device_12,24.43,59.99,1028.92,359,112,0,78.42,Room B
2025-04-26T16:45:27.009094,Device_43,24.23,60.18,1029.0,358,111,0,78.4,Room B
2025-04-26T16:45:27.023722,Device_42,24.04,59.47,1029.35,368,109,0,78.36,Room A
2025-04-26T16:45:27.033870,Device_48,24.0,59.25,1029.49,366,109,0,78.34,Outside
2025-04-26T16:45:27.044416,Device_48,23.92,58.63,1029.2,363,112,0,78.29,Outside
2025-04-26T16:45:27.054584,Device_19,23.78,57.72,1028.71,358,117,0,78.27,Room A
2025-04-26T16:45:27.064723,Device_42,23.59,58.07,1028.4,363,118,0,78.25,Outside
2025-04-26T16:45:27.074877,Device_33,23.57,58.72,1028.36,362,120,0,78.2,Room A
2025-04-26T16:45:27.085035,Device_25,23.71,57.81,1028.61,361,120,0,78.17,Room B
2025-04-26T16:45:27.095207,Device_42,23.89,58.72,1028.47,357,120,0,78.15,Room B
2025-04-26T16:45:27.105367,Device_37,24.03,58.84,1028.53,354,120,0,78.14,Room B
2025-04-26T16:45:27.116642,Device_35,24.15,58.14,1028.53,362,120,0,78.13,Room B
2025-04-26T16:45:27.126829,Device_13,24.32,57.94,1028.75,353,120,0,78.08,Outside
2025-04-26T16:45:27.136987,Device_23,24.35,57.18,1029.03,355,120,0,78.03,Outside
2025-04-26T16:45:27.147165,Device_48,24.52,57.05,1028.88,358,120,0,78.01,Room A
2025-04-26T16:45:27.157339,Device_33,24.52,56.66,1028.43,364,119,0,77.96,Outside
2025-04-26T16:45:27.167492,Device_1,24.58,55.88,1028.66,363,120,0,77.94,Outside
2025-04-26T16:45:27.177653,Device_26,24.73,55.67,1028.47,363,120,0,77.93,Room C
2025-04-26T16:45:27.187828,Device_16,24.66,56.44,1028.69,361,120,0,77.92,Room B
2025-04-26T16:45:27.197968,Device_8,24.71,56.13,1028.32,365,117,0,77.87,Room C
2025-04-26T16:45:27.208128,Device_2,24.9,56.31,1028.36,366,120,0,77.84,Room B
2025-04-26T16:45:27.218298,Device_28,25.05,56.51,1028.73,369,119,0,77.82,Outside
2025-04-26T16:45:27.228472,Device_48,24.95,57.08,1028.31,365,120,0,77.77,Room B
2025-04-26T16:45:27.238639,Device_45,25.0,56.24,1028.23,357,120,0,77.75,Room B
2025-04-26T16:45:27.248800,Device_49,25.2,55.63,1027.73,358,118,0,77.71,Room A
2025-04-26T16:45:27.258936,Device_9,25.04,55.96,1027.73,360,114,0,77.69,Room C
2025-04-26T16:45:27.269101,Device_41,25.11,55.98,1028.16,361,118,0,77.64,Room C
2025-04-26T16:45:27.279265,Device_10,25.0,56.97,1028.39,366,115,0,77.63,Outside
2025-04-26T16:45:27.289433,Device_14,25.06,56.79,1028.27,368,113,0,77.58,Room B
2025-04-26T16:45:27.299603,Device_29,25.25,56.77,1028.39,374,109,0,77.54,Room C
2025-04-26T16:45:27.309785,Device_19,25.27,56.44,1028.83,365,112,0,77.53,Room C
2025-04-26T16:45:27.319947,Device_3,25.07,55.57,1028.55,357,109,0,77.48,Room A
2025-04-26T16:45:27.333730,Device_1,25.14,55.48,1028.32,364,113,0,77.45,Room C
2025-04-26T16:45:27.343894,Device_25,25.26,56.37,1028.82,358,114,0,77.44,Room A
2025-04-26T16:45:27.354060,Device_40,25.18,56.29,1029.16,363,113,0,77.41,Outside
2025-04-26T16:45:27.364230,Device_2,25.15,56.7,1028.88,364,116,0,77.39,Room B
2025-04-26T16:45:27.374398,Device_13,25.02,56.24,1029.3,360,112,0,77.35,Room C
2025-04-26T16:45:27.384567,Device_30,24.86,55.64,1029.49,358,117,0,77.33,Outside
2025-04-26T16:45:27.394724,Device_16,24.83,56.21,1029.12,358,120,0,77.29,Room A
2025-04-26T16:45:27.404888,Device_19,24.63,56.43,1029.58,361,117,0,77.25,Room B
2025-04-26T16:45:27.415051,Device_22,24.52,56.34,1029.85,366,118,0,77.24,Room A
2025-04-26T16:45:27.425234,Device_3,24.49,57.25,1029.9,372,118,0,77.21,Room A
2025-04-26T16:45:27.435398,Device_10,24.3,57.12,1029.78,371,120,0,77.19,Room A
2025-04-26T16:45:27.445569,Device_37,24.38,57.03,1029.89,375,115,0,77.17,Room C
2025-04-26T16:45:27.455742,Device_34,24.46,56.46,1029.76,376,115,0,77.13,Outside
2025-04-26T16:45:27.465906,Device_41,24.36,56.75,1029.7,378,113,0,77.09,Room C
2025-04-26T16:45:27.477722,Device_19,24.36,56.78,1029.88,370,110,0,77.08,Outside
2025-04-26T16:45:27.488986,Device_37,24.49,56.91,1029.83,360,114,0,77.04,Outside
2025-04-26T16:45:27.501725,Device_37,24.45,57.83,1029.5,357,119,0,76.99,Room B
2025-04-26T16:45:27.511891,Device_9,24.26,57.49,1029.98,353,120,0,76.94,Room A
2025-04-26T16:45:27.522057,Device_47,24.2,56.6,1029.99,351,117,0,76.93,Room C
2025-04-26T16:45:27.532233,Device_15,24.2,56.12,1029.58,345,120,0,76.91,Room A
2025-04-26T16:45:27.542399,Device_15,24.17,55.76,1030.06,347,120,0,76.9,Room A
2025-04-26T16:45:27.552569,Device_32,24.11,55.39,1030.01,354,120,0,76.87,Room C
2025-04-26T16:45:27.562728,Device_45,24.26,55.1,1029.82,362,119,0,76.83,Room A
2025-04-26T16:45:27.572893,Device_7,24.27,54.91,1030.23,357,120,0,76.8,Room B
2025-04-26T16:45:27.585723,Device_21,24.13,55.57,1030.56,347,120,0,76.76,Room B
2025-04-26T16:45:27.596272,Device_14,24.3,56.22,1030.95,348,120,0,76.74,Room A
2025-04-26T16:45:27.606443,Device_49,24.34,55.37,1030.95,339,120,0,76.7,Room A
2025-04-26T16:45:27.616624,Device_40,24.24,55.54,1030.96,331,115,0,76.68,Room B
2025-04-26T16:45:27.629091,Device_37,24.31,55.85,1031.2,329,110,0,76.63,Room C
2025-04-26T16:45:27.639260,Device_47,24.16,56.24,1031.03,339,112,0,76.61,Outside
2025-04-26T16:45:27.649425,Device_44,24.12,56.88,1030.83,337,111,0,76.56,Outside
2025-04-26T16:45:27.659587,Device_22,24.0,56.51,1030.85,345,110,0,76.53,Room A
2025-04-26T16:45:27.669745,Device_35,23.92,56.34,1030.36,341,114,0,76.51,Room B
2025-04-26T16:45:27.679902,Device_34,23.78,55.77,1030.12,343,116,0,76.48,Room C
2025-04-26T16:45:27.690062,Device_41,23.62,56.59,1029.94,343,112,0,76.45,Room A
2025-04-26T16:45:27.700275,Device_20,23.56,56.95,1029.75,345,112,0,76.43,Room B
2025-04-26T16:45:27.710433,Device_1,23.68,56.7,1030.02,345,107,0,76.39,Room B
2025-04-26T16:45:27.720596,Device_13,23.86,56.13,1029.74,345,106,0,76.37,Outside
2025-04-26T16:45:27.730729,Device_32,23.98,55.45,1030.06,342,106,0,76.33,Room C
2025-04-26T16:45:27.740903,Device_16,23.95,56.34,1029.77,351,104,0,76.31,Outside
2025-04-26T16:45:27.751068,Device_50,24.02,57.11,1029.86,344,108,0,76.29,Room B
2025-04-26T16:45:27.761234,Device_29,23.88,56.62,1029.94,340,111,0,76.27,Room A
2025-04-26T16:45:27.771381,Device_38,23.81,56.88,1029.64,342,114,0,76.25,Room A
2025-04-26T16:45:27.781541,Device_26,23.65,55.91,1029.94,337,110,0,76.22,Room C
2025-04-26T16:45:27.791731,Device_8,23.46,56.75,1029.8,347,113,0,76.17,Room C
2025-04-26T16:45:27.801895,Device_17,23.37,57.65,1029.86,338,111,0,76.15,Room B
2025-04-26T16:45:27.812075,Device_29,23.42,57.37,1029.95,331,107,0,76.1,Outside
2025-04-26T16:45:27.822261,Device_13,23.41,57.87,1030.38,339,102,0,76.09,Outside
2025-04-26T16:45:27.832422,Device_49,23.4,58.22,1030.66,344,107,0,76.08,Room B
2025-04-26T16:45:27.842747,Device_2,23.56,57.89,1030.97,345,102,0,76.04,Room A
2025-04-26T16:45:27.854723,Device_47,23.72,58.58,1031.34,342,101,0,76.03,Room C
2025-04-26T16:45:27.864920,Device_5,23.81,58.18,1031.19,350,100,0,75.99,Room A
2025-04-26T16:45:27.875080,Device_4,23.62,58.04,1031.48,355,98,0,75.96,Room B
2025-04-26T16:45:27.885237,Device_15,23.67,57.16,1031.47,354,102,0,75.93,Room A
2025-04-26T16:45:27.895455,Device_6,23.75,56.61,1031.92,355,99,0,75.89,Outside
2025-04-26T16:45:27.905625,Device_5,23.91,56.03,1031.87,352,102,0,75.87,Room C
2025-04-26T16:45:27.915800,Device_45,23.71,56.83,1031.46,362,102,0,75.83,Room A
2025-04-26T16:45:27.925958,Device_20,23.62,55.87,1031.04,367,106,0,75.8,Outside
2025-04-26T16:45:27.936095,Device_15,23.77,55.26,1030.9,377,103,0,75.78,Room C
2025-04-26T16:45:27.946255,Device_15,23.73,54.3,1030.77,368,100,0,75.75,Room A
2025-04-26T16:45:27.957759,Device_27,23.55,54.28,1031.24,373,96,0,75.74,Room C
2025-04-26T16:45:27.967916,Device_9,23.68,54.27,1031.48,367,96,0,75.72,Room A
2025-04-26T16:45:27.978093,Device_17,23.72,54.5,1031.6,360,94,0,75.69,Outside
2025-04-26T16:45:27.988319,Device_24,23.7,54.82,1031.93,365,91,0,75.67,Room B
2025-04-26T16:45:27.998464,Device_35,23.83,54.6,1031.61,369,87,0,75.64,Outside
2025-04-26T16:45:28.008637,Device_32,23.68,55.33,1031.34,363,92,0,75.62,Room C
2025-04-26T16:45:28.018884,Device_35,23.81,55.4,1031.06,365,87,0,75.61,Room B
2025-04-26T16:45:28.029024,Device_35,23.85,55.24,1030.93,366,88,0,75.6,Room B
2025-04-26T16:45:28.039588,Device_36,23.81,56.15,1030.84,356,89,0,75.57,Room C
2025-04-26T16:45:28.051047,Device_27,23.66,56.85,1030.48,361,87,0,75.55,Room B
2025-04-26T16:45:28.061177,Device_31,23.84,56.37,1030.81,371,91,0,75.51,Room A
2025-04-26T16:45:28.071340,Device_17,23.73,57.18,1031.13,375,86,0,75.47,Room B
2025-04-26T16:45:28.082378,Device_44,23.78,58.14,1031.53,382,86,0,75.44,Room C
2025-04-26T16:45:28.092493,Device_39,23.73,57.82,1031.93,376,85,0,75.4,Room B
2025-04-26T16:45:28.103108,Device_38,23.92,58.75,1032.2,374,87,0,75.39,Room A
2025-04-26T16:45:28.113270,Device_4,23.94,58.65,1031.97,373,83,0,75.34,Outside
2025-04-26T16:45:28.123444,Device_28,24.09,58.5,1032.07,372,79,0,75.33,Room A
2025-04-26T16:45:28.133590,Device_48,23.93,58.35,1031.74,376,84,0,75.29,Room B
2025-04-26T16:45:28.145082,Device_13,24.01,58.88,1031.99,380,86,0,75.26,Room A
2025-04-26T16:45:28.155228,Device_31,24.09,59.53,1032.15,372,81,0,75.21,Room B
2025-04-26T16:45:28.165560,Device_27,24.18,59.83,1032.39,371,85,0,75.17,Room C
2025-04-26T16:45:28.177087,Device_41,24.25,59.43,1032.61,368,81,0,75.16,Room C
2025-04-26T16:45:28.187207,Device_39,24.12,58.82,1032.3,359,82,0,75.12,Room A
2025-04-26T16:45:28.197367,Device_26,24.23,59.51,1031.87,365,78,0,75.07,Outside
2025-04-26T16:45:28.207465,Device_36,24.37,60.41,1031.54,367,73,0,75.02,Outside
2025-04-26T16:45:28.217627,Device_7,24.39,60.85,1031.91,369,69,0,75.0,Outside
2025-04-26T16:45:28.227784,Device_43,24.37,61.28,1031.81,375,69,0,74.99,Outside
2025-04-26T16:45:28.238262,Device_21,24.33,60.75,1032.03,372,68,0,74.97,Room C
2025-04-26T16:45:28.249717,Device_15,24.49,60.25,1031.68,366,69,0,74.95,Room B
2025-04-26T16:45:28.259879,Device_27,24.6,60.35,1031.86,374,71,0,74.91,Outside
2025-04-26T16:45:28.270034,Device_17,24.62,60.0,1032.24,381,66,0,74.9,Room A
2025-04-26T16:45:28.280186,Device_16,24.77,59.7,1032.08,389,62,0,74.86,Room C
2025-04-26T16:45:28.290820,Device_38,24.59,58.8,1032.13,393,59,0,74.82,Room B
2025-04-26T16:45:28.300986,Device_8,24.4,58.35,1031.81,402,64,0,74.81,Outside
2025-04-26T16:45:28.311102,Device_47,24.22,58.51,1032.27,392,59,0,74.78,Room B
2025-04-26T16:45:28.321227,Device_28,24.16,58.92,1032.34,402,54,0,74.76,Room B
2025-04-26T16:45:28.331408,Device_27,24.24,58.32,1032.51,400,54,0,74.71,Room C
2025-04-26T16:45:28.341573,Device_41,24.35,58.37,1032.38,398,55,0,74.68,Outside
2025-04-26T16:45:28.352726,Device_41,24.16,59.36,1032.7,398,55,0,74.64,Room B
2025-04-26T16:45:28.362890,Device_10,24.3,59.93,1032.49,406,54,0,74.62,Room B
2025-04-26T16:45:28.373050,Device_40,24.34,60.26,1032.64,404,55,0,74.61,Room A
2025-04-26T16:45:28.383199,Device_17,24.36,60.0,1032.58,414,51,0,74.58,Room C
2025-04-26T16:45:28.393358,Device_6,24.5,59.84,1032.98,411,52,0,74.54,Room C
2025-04-26T16:45:28.403491,Device_20,24.4,59.59,1032.75,403,119,0,74.49,Room C
2025-04-26T16:45:28.413629,Device_28,24.51,58.73,1032.82,394,120,0,74.48,Outside
2025-04-26T16:45:28.423782,Device_27,24.69,58.32,1033.02,390,116,0,74.44,Outside
2025-04-26T16:45:28.433913,Device_10,24.52,58.99,1033.22,399,120,0,74.43,Room B
2025-04-26T16:45:28.444003,Device_9,24.4,58.7,1032.89,405,120,0,74.4,Room A
2025-04-26T16:45:28.454066,Device_11,24.26,58.52,1033.0,403,118,0,74.38,Room C
2025-04-26T16:45:28.464226,Device_6,24.41,58.82,1032.89,400,120,0,74.33,Room A
2025-04-26T16:45:28.474392,Device_43,24.38,59.31,1033.18,399,120,0,74.31,Room C
